DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Belgium (incl. Luxembourg 'LU' -> 1998),"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2025,4123932.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Belgium (incl. Luxembourg 'LU' -> 1998),"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,510839.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Belgium (incl. Luxembourg 'LU' -> 1998),"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2025,448869.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Belgium (incl. Luxembourg 'LU' -> 1998),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,710525.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Belgium (incl. Luxembourg 'LU' -> 1998),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2025,2842321.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Belgium (incl. Luxembourg 'LU' -> 1998),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,3328985.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Belgium (incl. Luxembourg 'LU' -> 1998),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2025,4410000.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Belgium (incl. Luxembourg 'LU' -> 1998),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2024,227290.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Belgium (incl. Luxembourg 'LU' -> 1998),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2025,79567.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Belgium (incl. Luxembourg 'LU' -> 1998),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,614892.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Belgium (incl. Luxembourg 'LU' -> 1998),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2025,2360937.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Belgium (incl. Luxembourg 'LU' -> 1998),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,4696791.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Belgium (incl. Luxembourg 'LU' -> 1998),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2025,4662743.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Belgium (incl. Luxembourg 'LU' -> 1998),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,643076.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Belgium (incl. Luxembourg 'LU' -> 1998),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2025,1116328.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Bulgaria,"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,15624.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Bulgaria,"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2025,211.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Bulgaria,"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,51.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Bulgaria,"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2025,941.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Bulgaria,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,1617776.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Bulgaria,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2025,1791362.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Bulgaria,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,5787.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Bulgaria,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2025,10892.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Bulgaria,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,30379.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Bulgaria,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2025,37364.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Bulgaria,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,6624.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Bulgaria,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2025,7164.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Bulgaria,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,79.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Bulgaria,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2025,99.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Switzerland (incl. Liechtenstein 'LI' -> 1994),"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,23.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Switzerland (incl. Liechtenstein 'LI' -> 1994),"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2025,30.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Switzerland (incl. Liechtenstein 'LI' -> 1994),"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,41953.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Switzerland (incl. Liechtenstein 'LI' -> 1994),"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2025,61914.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Switzerland (incl. Liechtenstein 'LI' -> 1994),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,6.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Switzerland (incl. Liechtenstein 'LI' -> 1994),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2025,3452.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Switzerland (incl. Liechtenstein 'LI' -> 1994),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,16019.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Switzerland (incl. Liechtenstein 'LI' -> 1994),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2025,390.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Switzerland (incl. Liechtenstein 'LI' -> 1994),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2024,1.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Switzerland (incl. Liechtenstein 'LI' -> 1994),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2025,3.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Switzerland (incl. Liechtenstein 'LI' -> 1994),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,13924.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Switzerland (incl. Liechtenstein 'LI' -> 1994),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2025,10091.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Switzerland (incl. Liechtenstein 'LI' -> 1994),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2025,208000.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Switzerland (incl. Liechtenstein 'LI' -> 1994),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,8.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Switzerland (incl. Liechtenstein 'LI' -> 1994),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2025,104.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Cyprus,"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,91629.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Cyprus,"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2025,92773.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Cyprus,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,70697.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Cyprus,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2025,78058.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Cyprus,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,1404.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Cyprus,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2025,2700.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Cyprus,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2025,4.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Spain (incl. Canary Islands 'XB' from 1997),Germany (incl. German Democratic Republic 'DD' from 1991),"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,18757204.000
